business_status,geometry,name,place_id,rating,types,user_ratings_total,vicinity,permanently_closed,place_type
1452,OPERATIONAL,"{'location': {'lat': 20.708609, 'lng': -105.274672}, 'viewport': {'northeast': {'lat': 20.70995613029151, 'lng': -105.2733291197085}, 'southwest': {'lat': 20.7072581697085, 'lng': -105.2760270802915}}}",Tienda Norma Ponce Hair Studio,ChIJBaCFSYxGIYQRnMQnTI4D3HA,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Boulevard Riviera Nayarit, Valle Dorado, Mezcales",,shopping_mall
1453,OPERATIONAL,"{'location': {'lat': 20.6068055, 'lng': -105.2359044}, 'viewport': {'northeast': {'lat': 20.6081250802915, 'lng': -105.2345717697085}, 'southwest': {'lat': 20.6054271197085, 'lng': -105.2372697302915}}}",Corazón Vallarta,ChIJL0rjmE5FIYQRObW87kn1xFE,4.7,"['shopping_mall', 'point_of_interest', 'store', 'establishment']",13.0,"Agustín Rodríguez 253, Centro, Puerto Vallarta",,shopping_mall
1454,OPERATIONAL,"{'location': {'lat': 20.6408895, 'lng': -105.2330751}, 'viewport': {'northeast': {'lat': 20.6419754802915, 'lng': -105.2318173697085}, 'southwest': {'lat': 20.6392775197085, 'lng': -105.2345153302915}}}",Plaza Caracol,ChIJt0Q9SndFIYQRC_SK9bp9cOg,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",10841.0,"Avenida Francisco Medina Ascencio, Las Glorias, Puerto Vallarta",,shopping_mall
1455,OPERATIONAL,"{'location': {'lat': 20.6380232, 'lng': -105.2210939}, 'viewport': {'northeast': {'lat': 20.6395421302915, 'lng': -105.2202319197085}, 'southwest': {'lat': 20.6368441697085, 'lng': -105.2229298802915}}}",Centro Comercial Plaza Lago Real,ChIJH_xWw-9GIYQRzLlmts3GlTs,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",6773.0,"Avenida Francisco Villa 1010, Jardines de Las Gaviotas, Puerto Vallarta",,shopping_mall
1456,OPERATIONAL,"{'location': {'lat': 20.6941667, 'lng': -105.2944444}, 'viewport': {'northeast': {'lat': 20.6955160802915, 'lng': -105.2932140197085}, 'southwest': {'lat': 20.6928181197085, 'lng': -105.2959119802915}}}","Paradise Plaza Shopping Center Nuevo Vallarta, Nayarit",ChIJt0kkJ6FGIYQRQPe5oYokCYE,4.3,"['shopping_mall', 'atm', 'supermarket', 'grocery_or_supermarket', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",1882.0,"Paseo de los Cocoteros 85, Nuevo Vallarta",,shopping_mall
1457,OPERATIONAL,"{'location': {'lat': 20.672137, 'lng': -105.2510973}, 'viewport': {'northeast': {'lat': 20.6736825302915, 'lng': -105.2495990697085}, 'southwest': {'lat': 20.67098456970849, 'lng': -105.2522970302915}}}",Plaza Marina el Pechugón,ChIJbSTo0I9PIYQRuCF__b1px4M,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",58.0,"Plaza Marina, Ceco Plaza Marina 49, Puerto Vallarta",,shopping_mall
1458,OPERATIONAL,"{'location': {'lat': 20.6710805, 'lng': -105.2229088}, 'viewport': {'northeast': {'lat': 20.6727662302915, 'lng': -105.2215092197085}, 'southwest': {'lat': 20.6700682697085, 'lng': -105.2242071802915}}}",Residencial lisboa,ChIJvSAw0_RFIYQRLtXWdlddl6c,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",12.0,"Villas Universidad, Puerto Vallarta",,shopping_mall
1459,OPERATIONAL,"{'location': {'lat': 20.6763852, 'lng': -105.2253868}, 'viewport': {'northeast': {'lat': 20.6777085802915, 'lng': -105.2241204197085}, 'southwest': {'lat': 20.6750106197085, 'lng': -105.2268183802915}}}",La pazzita,ChIJRa9vcedFIYQRT4w_FzoUFpE,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Villas Universidad, Puerto Vallarta",,shopping_mall
1460,OPERATIONAL,"{'location': {'lat': 20.6634997, 'lng': -105.2283806}, 'viewport': {'northeast': {'lat': 20.6647879802915, 'lng': -105.2267821697085}, 'southwest': {'lat': 20.6620900197085, 'lng': -105.2294801302915}}}",COPY CENTER UMA,ChIJr3TqPbJFIYQRuLjMWfwUWfY,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Mezquital 604, Puerto Vallarta",,shopping_mall
1461,OPERATIONAL,"{'location': {'lat': 20.6630243, 'lng': -105.222927}, 'viewport': {'northeast': {'lat': 20.6643827302915, 'lng': -105.2216084697085}, 'southwest': {'lat': 20.6616847697085, 'lng': -105.2243064302915}}}",PINTURAS AUTOMOTRICES DIAMANTE,ChIJ8YIT7fNFIYQR2zoQbTJkeK0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",2.0,"Sinaloa 598, La Floresta, Puerto Vallarta",,shopping_mall
1462,OPERATIONAL,"{'location': {'lat': 20.6628628, 'lng': -105.2174243}, 'viewport': {'northeast': {'lat': 20.6642451302915, 'lng': -105.2160616197085}, 'southwest': {'lat': 20.6615471697085, 'lng': -105.2187595802915}}}",Cyber SG,ChIJNZ16WGJPIYQRG7aVmpr6K-4,3.7,"['shopping_mall', 'point_of_interest', 'establishment']",10.0,"Calle 18 de Marzo 438, La Floresta, Puerto Vallarta",,shopping_mall
1463,OPERATIONAL,"{'location': {'lat': 20.6793172, 'lng': -105.2171216}, 'viewport': {'northeast': {'lat': 20.6806346802915, 'lng': -105.2157734197085}, 'southwest': {'lat': 20.6779367197085, 'lng': -105.2184713802915}}}",Dream nails,ChIJTTKAIWRPIYQR9Tyyp07T-JM,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Calle Tulipanes, Villas Universidad, Puerto Vallarta",,shopping_mall
1464,OPERATIONAL,"{'location': {'lat': 20.6573379, 'lng': -105.2234069}, 'viewport': {'northeast': {'lat': 20.6586270302915, 'lng': -105.2220808697085}, 'southwest': {'lat': 20.6559290697085, 'lng': -105.2247788302915}}}",Lashes by Joss pad,ChIJsU5HDgVFIYQRjLduYG5SKTw,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Calle 24 de Febrero 237, Bobadilla, Puerto Vallarta",,shopping_mall
1465,OPERATIONAL,"{'location': {'lat': 20.6563846, 'lng': -105.2250401}, 'viewport': {'northeast': {'lat': 20.6576348802915, 'lng': -105.2237179697085}, 'southwest': {'lat': 20.6549369197085, 'lng': -105.2264159302915}}}",M&B Beauty Room salon de belleza,ChIJo0IXfoZFIYQR7wJiwNzjFlE,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",4.0,"Calle Prisciliano Sánchez 605, Albatros, Puerto Vallarta",,shopping_mall
1466,OPERATIONAL,"{'location': {'lat': 20.6608623, 'lng': -105.2375626}, 'viewport': {'northeast': {'lat': 20.6623055802915, 'lng': -105.2362640197085}, 'southwest': {'lat': 20.6596076197085, 'lng': -105.2389619802915}}}",Plaza CBTis,ChIJA8kFKZdFIYQR96bvERg4FlU,3.4,"['shopping_mall', 'point_of_interest', 'establishment']",8.0,"Educación, Puerto Vallarta",,shopping_mall
1467,OPERATIONAL,"{'location': {'lat': 20.6558922, 'lng': -105.2314215}, 'viewport': {'northeast': {'lat': 20.6571631302915, 'lng': -105.2300725197085}, 'southwest': {'lat': 20.6544651697085, 'lng': -105.2327704802915}}}",Akire Essence,ChIJZ_S61ZpFIYQRc1JSGNgL_Lw,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"city, Villa del Sol, Calle Prisciliano Sánchez 519, Centro Pitillal, Puerto Vallarta",,shopping_mall
1468,OPERATIONAL,"{'location': {'lat': 20.6558627, 'lng': -105.2315754}, 'viewport': {'northeast': {'lat': 20.6571459802915, 'lng': -105.2302090197085}, 'southwest': {'lat': 20.6544480197085, 'lng': -105.2329069802915}}}",Lavanderia eco clean las moras colchas y sabanas,ChIJXz9PhThFIYQR5cA0kNBWzL8,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Calle Prisciliano Sánchez 521, Villa del Sol, Puerto Vallarta",,shopping_mall
1469,OPERATIONAL,"{'location': {'lat': 20.6826692, 'lng': -105.23449}, 'viewport': {'northeast': {'lat': 20.6841313302915, 'lng': -105.2332005197085}, 'southwest': {'lat': 20.6814333697085, 'lng': -105.2358984802915}}}",VENTA DE LOCALES COMERCIALES KOBA,ChIJwS8CBiBFIYQRcIjtogEcKq8,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,Puerto Vallarta,,shopping_mall
1470,OPERATIONAL,"{'location': {'lat': 20.6830787, 'lng': -105.2341372}, 'viewport': {'northeast': {'lat': 20.6844696802915, 'lng': -105.2328638697085}, 'southwest': {'lat': 20.6817717197085, 'lng': -105.2355618302915}}}",Plaza Koba,ChIJt-QGbFdFIYQRII_2pOwGLG0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",5.0,"Guadalupe Victoria, Puerto Vallarta",,shopping_mall
1471,OPERATIONAL,"{'location': {'lat': 20.6545276, 'lng': -105.2255275}, 'viewport': {'northeast': {'lat': 20.6558571802915, 'lng': -105.2240512697085}, 'southwest': {'lat': 20.6531592197085, 'lng': -105.2267492302915}}}",BeautyBreak Salón de Belleza,ChIJyxCATztFIYQRM3ZIHGDjaEM,3.0,"['shopping_mall', 'point_of_interest', 'establishment']",2.0,"Avenida de los Grandes Lagos 36, Puerto Vallarta",,shopping_mall
1472,OPERATIONAL,"{'location': {'lat': 20.65340699999999, 'lng': -105.2253316}, 'viewport': {'northeast': {'lat': 20.6547530802915, 'lng': -105.2239635697085}, 'southwest': {'lat': 20.6520551197085, 'lng': -105.2266615302915}}}",Plaza galerías Vallarta,ChIJPTGXJDFFIYQRnaxtgniChWM,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",4.0,Puerto Vallarta,,shopping_mall
1473,OPERATIONAL,"{'location': {'lat': 20.65340699999999, 'lng': -105.2253316}, 'viewport': {'northeast': {'lat': 20.6547530802915, 'lng': -105.2239635697085}, 'southwest': {'lat': 20.6520551197085, 'lng': -105.2266615302915}}}",Cosita bella,ChIJ19O991RFIYQRpD6Mpy-zODo,,"['shopping_mall', 'point_of_interest', 'establishment']",,Puerto Vallarta,,shopping_mall
1474,OPERATIONAL,"{'location': {'lat': 20.65778109999999, 'lng': -105.2399333}, 'viewport': {'northeast': {'lat': 20.6591620802915, 'lng': -105.2386937697085}, 'southwest': {'lat': 20.6564641197085, 'lng': -105.2413917302915}}}","Melissa, Puerto Vallarta",ChIJC6x7SSxFIYQRZ086DUaLG1Y,,"['shopping_mall', 'point_of_interest', 'establishment']",,Puerto Vallarta,,shopping_mall
1475,OPERATIONAL,"{'location': {'lat': 20.65231, 'lng': -105.2185866}, 'viewport': {'northeast': {'lat': 20.6536513802915, 'lng': -105.2172154197085}, 'southwest': {'lat': 20.6509534197085, 'lng': -105.2199133802915}}}",Centro Comercial Parroquia de Vallarta S.A. de C.V.,ChIJz1NZF4pPIYQR1ZMFd8iiCHY,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",4.0,"Miguel Hidalgo 227, Puerto Vallarta",,shopping_mall
1476,OPERATIONAL,"{'location': {'lat': 20.6837457, 'lng': -105.2401231}, 'viewport': {'northeast': {'lat': 20.6851991302915, 'lng': -105.2388770197085}, 'southwest': {'lat': 20.6825011697085, 'lng': -105.2415749802915}}}",Coral Plaza,ChIJJ3cLq-dFIYQRw_YzKlmrs4s,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",16.0,"Avenida Francisco Medina Ascencio 4600, Guadalupe Victoria, Puerto Vallarta",,shopping_mall
1477,OPERATIONAL,"{'location': {'lat': 20.66586059999999, 'lng': -105.2468635}, 'viewport': {'northeast': {'lat': 20.6671374802915, 'lng': -105.2456164697085}, 'southwest': {'lat': 20.66443951970849, 'lng': -105.2483144302915}}}",Plaza Palmas,ChIJ57Jw4b5FIYQRhYcH8EtOsww,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",21.0,"Avenida Francisco Medina Ascencio 2898, Villa Las Flores, Puerto Vallarta",,shopping_mall
1478,OPERATIONAL,"{'location': {'lat': 20.6513832, 'lng': -105.2169048}, 'viewport': {'northeast': {'lat': 20.6527137302915, 'lng': -105.2155007697085}, 'southwest': {'lat': 20.6500157697085, 'lng': -105.2181987302915}}}",ANSARA renta de vestidos,ChIJrSc4VPNPIYQRbsXJYvHSSzM,4.6,"['shopping_mall', 'point_of_interest', 'establishment']",15.0,"Fco. I. Madero 125, Centro Pitillal, Puerto Vallarta",,shopping_mall
1479,OPERATIONAL,"{'location': {'lat': 20.6689418, 'lng': -105.2482267}, 'viewport': {'northeast': {'lat': 20.6702525302915, 'lng': -105.2469895697085}, 'southwest': {'lat': 20.6675545697085, 'lng': -105.2496875302915}}}",Mabe,ChIJuQw8Lx5FIYQRseD5RW_0KdE,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Villa Las Flores, Puerto Vallarta",,shopping_mall
1480,OPERATIONAL,"{'location': {'lat': 20.6515137, 'lng': -105.21414}, 'viewport': {'northeast': {'lat': 20.6528813802915, 'lng': -105.2128453197085}, 'southwest': {'lat': 20.65018341970849, 'lng': -105.2155432802915}}}",Abarrotes Briseño,ChIJCWjW135PIYQRudR0qDO8ZnA,3.9,"['shopping_mall', 'point_of_interest', 'establishment']",23.0,"Avenida, El Toro, Puerto Vallarta",,shopping_mall
1481,OPERATIONAL,"{'location': {'lat': 20.6561912, 'lng': -105.2081326}, 'viewport': {'northeast': {'lat': 20.6575643302915, 'lng': -105.2067738697085}, 'southwest': {'lat': 20.6548663697085, 'lng': -105.2094718302915}}}",Abarrotes El Mocho,ChIJt4OBC3pPIYQRn2Hk3v9_e3c,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Calle 10 de Mayo 0, Puerto Vallarta",,shopping_mall
1482,OPERATIONAL,"{'location': {'lat': 20.6673831, 'lng': -105.2486623}, 'viewport': {'northeast': {'lat': 20.66865003029151, 'lng': -105.2475207697085}, 'southwest': {'lat': 20.6659520697085, 'lng': -105.2502187302915}}}",Rebeca,ChIJI2rBSr9FIYQRBVftjS0mRcw,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Quilla, Marina Vallarta, Puerto Vallarta",,shopping_mall
1483,OPERATIONAL,"{'location': {'lat': 20.6690354, 'lng': -105.2490249}, 'viewport': {'northeast': {'lat': 20.6704129802915, 'lng': -105.2476019697085}, 'southwest': {'lat': 20.6677150197085, 'lng': -105.2502999302915}}}",Fashion Salon (salón de belleza),ChIJ-cwp0I9FIYQRsJusfkG1eds,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Boulevard Francisco Medina Ascencio 3951, Marina Vallarta, Puerto Vallarta",,shopping_mall
1484,OPERATIONAL,"{'location': {'lat': 20.6535003, 'lng': -105.2416046}, 'viewport': {'northeast': {'lat': 20.6547432302915, 'lng': -105.2402729197085}, 'southwest': {'lat': 20.65204526970849, 'lng': -105.2429708802915}}}",Puerto Magico,ChIJxYMkAtlFIYQRssRECVVV-ng,,"['shopping_mall', 'point_of_interest', 'establishment']",,"H. Escuela Naval Militar 9, Área Militar de Vallarta, Puerto Vallarta",,shopping_mall
1485,OPERATIONAL,"{'location': {'lat': 20.648111, 'lng': -105.2184673}, 'viewport': {'northeast': {'lat': 20.6495021302915, 'lng': -105.2173886197085}, 'southwest': {'lat': 20.6468041697085, 'lng': -105.2200865802915}}}",Exotik Soriana,ChIJrZU7BIBPIYQRJ3sc4EBjBmk,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",8.0,"Avenida Francisco Villa 97, Vida Vallarta, Puerto Vallarta",,shopping_mall
1486,OPERATIONAL,"{'location': {'lat': 20.6480381, 'lng': -105.2184895}, 'viewport': {'northeast': {'lat': 20.6494283802915, 'lng': -105.2174063197085}, 'southwest': {'lat': 20.6467304197085, 'lng': -105.2201042802915}}}",Soriana,ChIJtQGueExPIYQRgn4W805dX9M,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Avenida Francisco Villa 1642-A, Vida Vallarta, Puerto Vallarta",,shopping_mall
1487,OPERATIONAL,"{'location': {'lat': 20.6529966, 'lng': -105.2422642}, 'viewport': {'northeast': {'lat': 20.65432558029151, 'lng': -105.2409291197085}, 'southwest': {'lat': 20.6516276197085, 'lng': -105.2436270802915}}}",Mercado de Artesanias Marina,ChIJjcbRbKJFIYQRzJw5ioLVp8o,4.1,"['shopping_mall', 'point_of_interest', 'establishment']",40.0,"H. Escuela Naval Militar 9, Área Militar de Vallarta, Puerto Vallarta",,shopping_mall
1488,OPERATIONAL,"{'location': {'lat': 20.6473902, 'lng': -105.2199328}, 'viewport': {'northeast': {'lat': 20.6487369302915, 'lng': -105.2185691197085}, 'southwest': {'lat': 20.6460389697085, 'lng': -105.2212670802915}}}",Puerto vallarta malecon,ChIJ1cBJ-39FIYQRGr8JepE8j7o,4.7,"['shopping_mall', 'point_of_interest', 'establishment']",518.0,"Emiliano Zapata 30, Vallarta Villas, Puerto Vallarta",,shopping_mall
1489,OPERATIONAL,"{'location': {'lat': 20.6496917, 'lng': -105.2391667}, 'viewport': {'northeast': {'lat': 20.6510842302915, 'lng': -105.2378450197085}, 'southwest': {'lat': 20.6483862697085, 'lng': -105.2405429802915}}}",Punto Sabor Vallarta,ChIJT0M9PcFFIYQRUxmfctkAiss,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Boulevard Francisco Medina Ascencio 4690, Zona Hotelera Norte, Puerto Vallarta",,shopping_mall
1490,OPERATIONAL,"{'location': {'lat': 20.6620972, 'lng': -105.2507557}, 'viewport': {'northeast': {'lat': 20.6637711302915, 'lng': -105.2498763}, 'southwest': {'lat': 20.66107316970849, 'lng': -105.2533043}}}",Oficina Turismo Municipal marina vallarta,ChIJz6zv2rtFIYQRAYE2B2YpcRE,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",3.0,"Vela, Marina Vallarta, Puerto Vallarta",,shopping_mall
1491,OPERATIONAL,"{'location': {'lat': 20.6624766, 'lng': -105.251593}, 'viewport': {'northeast': {'lat': 20.6639441302915, 'lng': -105.2506690697085}, 'southwest': {'lat': 20.6612461697085, 'lng': -105.2533670302915}}}",Marina Vallarta Boardwalk,ChIJGawg1btFIYQR3ILwXEmsTEE,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",8.0,"Mástil 14, Marina Vallarta, Puerto Vallarta",,shopping_mall
1492,OPERATIONAL,"{'location': {'lat': 20.6628794, 'lng': -105.2523684}, 'viewport': {'northeast': {'lat': 20.6641727802915, 'lng': -105.2510572197085}, 'southwest': {'lat': 20.66147481970849, 'lng': -105.2537551802915}}}",Corredor del Puerto La Marina,ChIJbzw8hrlFIYQRVDST-KPzSsc,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Mástil, Marina Vallarta, Puerto Vallarta",,shopping_mall
1493,OPERATIONAL,"{'location': {'lat': 20.6455677, 'lng': -105.2160852}, 'viewport': {'northeast': {'lat': 20.6469177802915, 'lng': -105.2147432197085}, 'southwest': {'lat': 20.6442198197085, 'lng': -105.2174411802915}}}",Go-kartz Macroplaza,ChIJa_hDZu9PIYQRHmggty4_D70,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Vida Vallarta, Puerto Vallarta",,shopping_mall
1494,OPERATIONAL,"{'location': {'lat': 20.6470138, 'lng': -105.2391793}, 'viewport': {'northeast': {'lat': 20.6483462802915, 'lng': -105.2378226197085}, 'southwest': {'lat': 20.6456483197085, 'lng': -105.2405205802915}}}",Peninsula Plaza Vallarta,ChIJW1xtkr1FIYQR6K_hvUhVSg4,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",1118.0,"Avenida, Boulevard Francisco Medina Ascencio 2485, Zona Hotelera Norte, Puerto Vallarta",,shopping_mall
1495,OPERATIONAL,"{'location': {'lat': 20.6048218, 'lng': -105.2342469}, 'viewport': {'northeast': {'lat': 20.6062654802915, 'lng': -105.2329173197085}, 'southwest': {'lat': 20.6035675197085, 'lng': -105.2356152802915}}}",Tienda De Juguetes,ChIJXd9pGthFIYQRL0CGSG0ltiE,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Aquiles Serdán 349-297, Emiliano Zapata, Puerto Vallarta",,shopping_mall
1496,OPERATIONAL,"{'location': {'lat': 20.6056252, 'lng': -105.2354304}, 'viewport': {'northeast': {'lat': 20.6069741802915, 'lng': -105.2340814197085}, 'southwest': {'lat': 20.6042762197085, 'lng': -105.2367793802915}}}",Xilonen Artesanias Handcrafts,ChIJ1c3MI0xFIYQRA17Lbj_A4dY,4.9,"['shopping_mall', 'point_of_interest', 'establishment']",8.0,"Isla del Rio Cuale local 16, Centro, Puerto Vallarta",,shopping_mall
1497,OPERATIONAL,"{'location': {'lat': 20.6062071, 'lng': -105.2355222}, 'viewport': {'northeast': {'lat': 20.6075533802915, 'lng': -105.2341326197085}, 'southwest': {'lat': 20.6048554197085, 'lng': -105.2368305802915}}}",Puesto del Buen Javier,ChIJUeGYn05FIYQRHTUghVSEi78,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",2.0,"Calle Matamoros 105-129, Centro, Puerto Vallarta",,shopping_mall
1498,OPERATIONAL,"{'location': {'lat': 20.6064956, 'lng': -105.2357655}, 'viewport': {'northeast': {'lat': 20.6079103302915, 'lng': -105.2343798697085}, 'southwest': {'lat': 20.6052123697085, 'lng': -105.2370778302915}}}",zendo holistic wellness,ChIJAfQYo05FIYQRa8L1ghj_jZQ,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"austin, Agustín Rodríguez 276, Centro, Puerto Vallarta",,shopping_mall
1499,OPERATIONAL,"{'location': {'lat': 20.6047933, 'lng': -105.2364784}, 'viewport': {'northeast': {'lat': 20.6061553302915, 'lng': -105.2350510697085}, 'southwest': {'lat': 20.6034573697085, 'lng': -105.2377490302915}}}",Rivera Molino Plaza,ChIJq3gtkJtFIYQRcvQuRMDKcyE,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",46.0,"Ignacio L. Vallarta #130, Emiliano Zapata, Puerto Vallarta",,shopping_mall
1500,OPERATIONAL,"{'location': {'lat': 20.6087529, 'lng': -105.2344511}, 'viewport': {'northeast': {'lat': 20.6099927302915, 'lng': -105.2329406197085}, 'southwest': {'lat': 20.6072947697085, 'lng': -105.2356385802915}}}",Andador Calle Iturbide,ChIJ3UwE_E5FIYQRzzW0qU_-i34,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",42.0,"Calle Matamoros 425, Centro, Puerto Vallarta",,shopping_mall
1501,OPERATIONAL,"{'location': {'lat': 20.6073135, 'lng': -105.236916}, 'viewport': {'northeast': {'lat': 20.6086296802915, 'lng': -105.2355860697085}, 'southwest': {'lat': 20.6059317197085, 'lng': -105.2382840302915}}}",Mercado De Artesanias Malecón 2,ChIJI6nxx05FIYQRuewqAt3do3Q,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",11.0,"Agustín Rodríguez, Centro, Puerto Vallarta",,shopping_mall
1502,OPERATIONAL,"{'location': {'lat': 20.6029027, 'lng': -105.2375315}, 'viewport': {'northeast': {'lat': 20.6041224302915, 'lng': -105.2361551197085}, 'southwest': {'lat': 20.6014244697085, 'lng': -105.2388530802915}}}",Plaza Lázaro Cárdenas,ChIJ7Z9ojktFIYQRPMnIArIK-TU,4.8,"['shopping_mall', 'point_of_interest', 'establishment']",4.0,"Zona Romántica, Emiliano Zapata, Puerto Vallarta",,shopping_mall
1503,OPERATIONAL,"{'location': {'lat': 20.6032418, 'lng': -105.2377397}, 'viewport': {'northeast': {'lat': 20.6045691302915, 'lng': -105.2363860197085}, 'southwest': {'lat': 20.6018711697085, 'lng': -105.2390839802915}}}",diamonds international puerto vallarta,ChIJ00Ap_ChFIYQRCDuJDDeQSto,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Lázaro Cárdenas 169, Emiliano Zapata, Puerto Vallarta",,shopping_mall
1504,OPERATIONAL,"{'location': {'lat': 20.59984159999999, 'lng': -105.2318998}, 'viewport': {'northeast': {'lat': 20.6012381302915, 'lng': -105.2306048197085}, 'southwest': {'lat': 20.5985401697085, 'lng': -105.2333027802915}}}",C. Ciudad alta vista,ChIJE8IjkPpbIYQRrMcvggHbm1c,,"['shopping_mall', 'point_of_interest', 'establishment']",,Altavista,,shopping_mall
1505,OPERATIONAL,"{'location': {'lat': 20.6093092, 'lng': -105.2346854}, 'viewport': {'northeast': {'lat': 20.6106530802915, 'lng': -105.2333275197085}, 'southwest': {'lat': 20.6079551197085, 'lng': -105.2360254802915}}}",大昌Tientas china,ChIJ-_fz37BFIYQRTa8Rzc0r4XA,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Calle Juárez SN-C, Centro, Puerto Vallarta",,shopping_mall
1506,OPERATIONAL,"{'location': {'lat': 20.6089251, 'lng': -105.2360787}, 'viewport': {'northeast': {'lat': 20.6103942302915, 'lng': -105.2344491197085}, 'southwest': {'lat': 20.60769626970849, 'lng': -105.2371470802915}}}",Puerto vallarta centro,ChIJ2egEAahFIYQREvmgfgvZAMQ,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Malecon, Centro, Puerto Vallarta",,shopping_mall
1507,OPERATIONAL,"{'location': {'lat': 20.6120519, 'lng': -105.2335753}, 'viewport': {'northeast': {'lat': 20.6134098802915, 'lng': -105.2322197697085}, 'southwest': {'lat': 20.6107119197085, 'lng': -105.2349177302915}}}",G's Club Habanos,ChIJGbzGfUVFIYQR1STAY21cwas,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Josefa Ortiz de Domínguez, Centro, Puerto Vallarta",,shopping_mall
1508,OPERATIONAL,"{'location': {'lat': 20.6138037, 'lng': -105.2321376}, 'viewport': {'northeast': {'lat': 20.6151686302915, 'lng': -105.2308150197085}, 'southwest': {'lat': 20.6124706697085, 'lng': -105.2335129802915}}}",EN LINEA PC,ChIJ0625OEVFIYQRUvLybEziELw,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",18.0,"Morelos, Centro, Puerto Vallarta",,shopping_mall
1509,OPERATIONAL,"{'location': {'lat': 20.61390399999999, 'lng': -105.232902}, 'viewport': {'northeast': {'lat': 20.6151483802915, 'lng': -105.2316299197085}, 'southwest': {'lat': 20.6124504197085, 'lng': -105.2343278802915}}}",Manta Vallarta,ChIJrx-eFkVFIYQRDL9q3Z3cRkE,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",1.0,"Paseo Díaz Ordaz 874, Centro, Puerto Vallarta",,shopping_mall
1510,OPERATIONAL,"{'location': {'lat': 20.6108975, 'lng': -105.2242254}, 'viewport': {'northeast': {'lat': 20.6122010302915, 'lng': -105.2229149197085}, 'southwest': {'lat': 20.6095030697085, 'lng': -105.2256128802915}}}",LA PLACITA VALLARTA,ChIJdaGFtMVFIYQRSTofmHWWcUw,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Par Vial LB, Cerro, Puerto Vallarta",,shopping_mall
1511,OPERATIONAL,"{'location': {'lat': 20.6186647, 'lng': -105.23}, 'viewport': {'northeast': {'lat': 20.6200179802915, 'lng': -105.2286843697085}, 'southwest': {'lat': 20.6173200197085, 'lng': -105.2313823302915}}}",Locales Comerciales Colombia en Vallarta,ChIJ2cf0c2RFIYQRi_SjT7pFiyE,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Colombia 1273, Puerto Vallarta",,shopping_mall
1512,OPERATIONAL,"{'location': {'lat': 20.6212385, 'lng': -105.2307512}, 'viewport': {'northeast': {'lat': 20.6225934802915, 'lng': -105.2294385197085}, 'southwest': {'lat': 20.6198955197085, 'lng': -105.2321364802915}}}",Plaza Unicornio de Mar,ChIJ4waT_1xFIYQRnqBC0VUs7HM,,"['shopping_mall', 'point_of_interest', 'establishment']",,"Avenida México 1396, 5 de Diciembre, Puerto Vallarta",,shopping_mall
